,r1_hero_id,r1_kills,r1_deaths,r1_assists,r1_denies,r1_gold,r1_lh,r1_xp,r1_health,r1_max_health,r1_max_mana,r1_level,r1_x,r1_y,r1_stuns,r1_creeps_stacked,r1_camps_stacked,r1_rune_pickups,r1_firstblood_claimed,r1_teamfight_participation,r1_towers_killed,r1_roshans_killed,r1_obs_placed,r1_sen_placed,r2_hero_id,r2_kills,r2_deaths,r2_assists,r2_denies,r2_gold,r2_lh,r2_xp,r2_health,r2_max_health,r2_max_mana,r2_level,r2_x,r2_y,r2_stuns,r2_creeps_stacked,r2_camps_stacked,r2_rune_pickups,r2_firstblood_claimed,r2_teamfight_participation,r2_towers_killed,r2_roshans_killed,r2_obs_placed,r2_sen_placed,r3_hero_id,r3_kills,r3_deaths,r3_assists,r3_denies,r3_gold,r3_lh,r3_xp,r3_health,r3_max_health,r3_max_mana,r3_level,r3_x,r3_y,r3_stuns,r3_creeps_stacked,r3_camps_stacked,r3_rune_pickups,r3_firstblood_claimed,r3_teamfight_participation,r3_towers_killed,r3_roshans_killed,r3_obs_placed,r3_sen_placed,r4_hero_id,r4_kills,r4_deaths,r4_assists,r4_denies,r4_gold,r4_lh,r4_xp,r4_health,r4_max_health,r4_max_mana,r4_level,r4_x,r4_y,r4_stuns,r4_creeps_stacked,r4_camps_stacked,r4_rune_pickups,r4_firstblood_claimed,r4_teamfight_participation,r4_towers_killed,r4_roshans_killed,r4_obs_placed,r4_sen_placed,r5_hero_id,r5_kills,r5_deaths,r5_assists,r5_denies,r5_gold,r5_lh,r5_xp,r5_health,r5_max_health,r5_max_mana,r5_level,r5_x,r5_y,r5_stuns,r5_creeps_stacked,r5_camps_stacked,r5_rune_pickups,r5_firstblood_claimed,r5_teamfight_participation,r5_towers_killed,r5_roshans_killed,r5_obs_placed,r5_sen_placed,d1_hero_id,d1_kills,d1_deaths,d1_assists,d1_denies,d1_gold,d1_lh,d1_xp,d1_health,d1_max_health,d1_max_mana,d1_level,d1_x,d1_y,d1_stuns,d1_creeps_stacked,d1_camps_stacked,d1_rune_pickups,d1_firstblood_claimed,d1_teamfight_participation,d1_towers_killed,d1_roshans_killed,d1_obs_placed,d1_sen_placed,d2_hero_id,d2_kills,d2_deaths,d2_assists,d2_denies,d2_gold,d2_lh,d2_xp,d2_health,d2_max_health,d2_max_mana,d2_level,d2_x,d2_y,d2_stuns,d2_creeps_stacked,d2_camps_stacked,d2_rune_pickups,d2_firstblood_claimed,d2_teamfight_participation,d2_towers_killed,d2_roshans_killed,d2_obs_placed,d2_sen_placed,d3_hero_id,d3_kills,d3_deaths,d3_assists,d3_denies,d3_gold,d3_lh,d3_xp,d3_health,d3_max_health,d3_max_mana,d3_level,d3_x,d3_y,d3_stuns,d3_creeps_stacked,d3_camps_stacked,d3_rune_pickups,d3_firstblood_claimed,d3_teamfight_participation,d3_towers_killed,d3_roshans_killed,d3_obs_placed,d3_sen_placed,d4_hero_id,d4_kills,d4_deaths,d4_assists,d4_denies,d4_gold,d4_lh,d4_xp,d4_health,d4_max_health,d4_max_mana,d4_level,d4_x,d4_y,d4_stuns,d4_creeps_stacked,d4_camps_stacked,d4_rune_pickups,d4_firstblood_claimed,d4_teamfight_participation,d4_towers_killed,d4_roshans_killed,d4_obs_placed,d4_sen_placed,d5_hero_id,d5_kills,d5_deaths,d5_assists,d5_denies,d5_gold,d5_lh,d5_xp,d5_health,d5_max_health,d5_max_mana,d5_level,d5_x,d5_y,d5_stuns,d5_creeps_stacked,d5_camps_stacked,d5_rune_pickups,d5_firstblood_claimed,d5_teamfight_participation,d5_towers_killed,d5_roshans_killed,d5_obs_placed,d5_sen_placed,game_mode,lobby_type,objectives_len,chat_len,game_time
174,14.0,2.0,1.0,1.0,2.0,1277.0,0.0,848.0,834.0,880.0,302.93777,3.0,120.0,120.0,0.43322754,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,20.0,4398.0,46.0,5205.0,1000.0,1000.0,566.93805,10.0,116.0,122.0,0.0,0.0,0.0,1.0,0.0,0.23076923,0.0,0.0,1.0,1.0,32.0,1.0,4.0,0.0,3.0,2446.0,14.0,3103.0,0.0,760.0,326.9378,7.0,120.0,154.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,21.0,4146.0,60.0,2632.0,776.0,920.0,386.93787,6.0,176.0,100.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,74.0,1.0,1.0,1.0,5.0,3535.0,38.0,4874.0,391.0,1175.0,1125.9386,9.0,86.0,136.0,11.130174,0.0,0.0,2.0,0.0,0.33333334,0.0,0.0,1.0,0.0,35.0,0.0,3.0,0.0,11.0,4824.0,54.0,5709.0,763.0,880.0,566.93805,10.0,130.0,134.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,5.0,3304.0,47.0,4443.0,1018.0,1020.0,422.9379,9.0,148.0,128.0,1.9995381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,5.0,1.0,2.0,5482.0,43.0,5413.0,980.0,980.0,398.93787,10.0,96.0,160.0,0.0,0.0,0.0,4.0,0.0,0.5714286,0.0,0.0,0.0,1.0,5.0,3.0,2.0,7.0,1.0,3959.0,15.0,4162.0,860.0,860.0,542.938,8.0,126.0,128.0,26.609863,0.0,0.0,5.0,1.0,0.5263158,0.0,0.0,4.0,0.0,42.0,2.0,1.0,3.0,24.0,6353.0,86.0,6894.0,458.0,1480.0,518.938,12.0,82.0,166.0,22.161255,0.0,0.0,3.0,0.0,0.33333334,0.0,0.0,1.0,0.0,22,7,6.524864524259609,7.3385003150598624,1377.2025665043616
175,14.0,1.0,1.0,0.0,0.0,1549.0,10.0,1877.0,1020.0,1020.0,338.93784,5.0,84.0,132.0,1.4663086,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,0.5,0.0,29.5,3875.0,46.5,5118.5,852.0,980.0,554.9380249999998,9.5,96.0,98.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.5,32.0,2.0,2.0,0.0,1.0,2916.0,12.0,2317.0,422.0,760.0,338.93784,6.0,100.0,120.0,0.0,0.0,0.0,5.0,0.0,0.2857143,0.0,0.0,1.0,0.0,8.0,0.0,0.5,0.5,0.0,2369.5,32.5,2085.0,761.5,780.0,314.937785,5.0,99.0,135.0,0.0,0.0,0.0,5.0,0.0,0.083333335,0.0,0.0,0.0,0.0,74.0,1.0,3.0,1.0,12.0,3928.0,53.0,5385.0,839.0,1060.0,842.9383,10.0,126.0,126.0,4.3320317,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,1.0,0.0,35.0,2.0,3.0,2.0,11.0,3895.0,33.0,4895.0,1078.0,1080.0,530.938,9.0,142.0,134.0,0.033359922,0.0,0.0,1.0,0.0,0.2857143,0.0,0.0,1.0,0.0,41.0,1.0,2.0,4.0,10.0,5170.0,73.0,6123.0,1280.0,1280.0,458.93793,11.0,126.0,142.0,8.631363,0.0,0.0,4.0,0.0,0.5555555999999999,0.0,0.0,0.0,0.0,44.0,1.0,1.0,5.0,10.0,6899.0,102.0,7469.0,1310.0,1310.0,494.93796,12.0,82.0,152.0,0.0,0.0,0.0,3.0,0.0,0.33333334,0.0,0.0,0.0,0.0,5.0,0.0,3.5,4.5,1.5,2488.0,9.0,3359.0,800.0,800.0,494.937965,7.0,164.0,164.0,25.927143,1.0,0.5,2.5,0.0,0.5,0.0,0.0,4.0,2.0,42.0,3.6666666666666665,2.0,2.6666666666666665,2.0,4899.666666666667,53.0,4529.0,511.66666666666674,1300.0,434.93792,8.666666666666666,128.0,141.33333333333334,15.907184666666666,0.0,0.0,4.333333333333333,0.0,0.4694989333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,22,7,6.524864524259609,7.3385003150598624,1385.117523783122
176,14.0,0.0,0.0,3.0,1.0,1373.0,3.0,758.0,840.0,840.0,278.93777,3.0,130.0,120.0,0.29992676,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,11.0,4348.0,66.0,4263.0,920.0,920.0,518.938,8.0,126.0,126.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,32.0,0.5,1.0,2.0,1.5,2079.5,8.0,2783.0,611.0,790.0,350.937835,6.5,76.0,97.0,0.0,0.0,0.0,3.5,0.0,0.41666667,0.0,0.0,1.0,2.0,8.0,2.0,1.0,2.0,7.0,3900.0,50.0,3939.0,738.0,940.0,374.93787,8.0,152.0,94.0,0.0,0.0,0.0,2.0,0.0,0.6666667,0.0,0.0,0.0,0.0,74.0,2.0,2.0,2.0,5.0,4206.0,43.0,4718.0,847.0,940.0,746.93823,9.0,168.0,78.0,10.163751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,35.0,6.0,2.0,1.0,13.0,7361.0,90.0,8063.0,1260.0,1260.0,686.9382,13.0,120.0,166.0,0.13327903,0.0,0.0,4.0,0.0,0.6363635999999999,1.0,0.0,2.0,0.0,41.0,0.0,1.0,1.0,1.0,4623.0,52.0,5263.0,1060.0,1060.0,434.93793,10.0,170.0,84.0,3.0659893,0.0,0.0,5.0,0.0,0.09090909,0.0,0.0,0.0,1.0,44.0,2.0,0.0,2.0,23.0,8283.0,135.0,8920.0,1229.0,1240.0,530.938,14.0,116.0,156.0,0.0,0.0,0.0,3.0,0.0,0.36363637,1.0,0.0,0.0,0.0,5.0,2.0,6.0,8.0,2.0,3673.0,15.0,3223.0,0.0,800.0,494.93796,7.0,104.0,156.0,25.293938,1.0,1.0,5.0,0.0,0.6666667,0.0,0.0,3.0,5.0,42.0,0.0,3.0,3.0,2.0,3125.0,30.0,4035.0,1220.0,1220.0,422.9379,8.0,172.0,86.0,17.79571,0.0,0.0,2.0,0.0,0.33333334,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1393.0324810618827
177,14.0,1.0,0.6666666666666666,3.0,0.3333333333333333,1299.3333333333333,2.0,1065.3333333333333,647.6666666666666,886.6666666666665,298.93778,3.333333333333333,150.0,107.33333333333331,1.3774414,0.0,0.0,2.333333333333333,0.0,0.7301587233333334,0.0,0.0,0.3333333333333333,0.0,11.0,2.0,0.0,1.0,23.0,3384.0,47.0,4555.0,940.0,940.0,530.938,9.0,122.0,122.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,32.0,1.0,3.0,7.0,0.0,1937.0,1.0,1705.0,610.0,700.0,314.9378,5.0,98.0,158.0,0.0,0.0,0.0,1.0,0.0,0.61538464,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,13.0,3454.0,48.0,3788.0,1000.0,1000.0,410.9379,8.0,176.0,106.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,3.0,2.0,5.0,7.0,5025.0,61.0,4473.0,1195.0,1195.0,1257.9387,9.0,92.0,128.0,6.4982190000000015,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,35.0,6.0,1.0,3.0,7.0,7145.0,75.0,8255.0,1024.0,1080.0,722.9382,13.0,142.0,134.0,0.099929176,0.0,0.0,1.0,0.0,0.64285713,1.0,0.0,1.0,0.0,41.0,0.0,4.0,1.0,7.0,3559.0,35.0,3671.0,954.0,980.0,398.93787,8.0,142.0,176.0,5.432112,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,3.0,2.0,8.0,4142.0,32.0,4205.0,935.0,940.0,386.93787,8.0,104.0,162.0,0.0,0.0,0.0,6.0,0.0,0.33333334,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,4.0,2641.0,7.0,3053.0,0.0,760.0,470.93796,7.0,122.0,112.0,27.326970000000006,0.0,0.0,8.0,0.0,0.6666667,0.0,0.0,2.0,2.0,42.0,2.0,2.0,2.0,7.0,5426.0,71.0,5530.0,1180.0,1180.0,482.93796,10.0,124.0,140.0,14.063221,0.0,0.0,4.0,0.0,0.33333334,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1400.9474383406437
178,14.0,1.0,2.0,3.0,0.0,1147.0,0.0,1148.0,940.0,940.0,314.9378,4.0,74.0,74.0,0.7331543,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,18.0,3766.5,65.5,5143.0,750.0,970.0,602.938075,10.0,105.0,114.0,0.0,0.0,0.0,0.0,0.0,0.083333335,0.0,0.0,0.5,0.0,32.0,0.0,4.0,4.0,1.0,1651.0,1.0,1654.0,680.0,680.0,302.93777,4.0,84.0,88.0,0.0,0.0,0.0,2.0,0.0,0.5714286,0.0,0.0,1.0,2.0,8.0,3.0,1.0,1.0,2.0,2744.0,15.0,2533.0,658.0,820.0,326.9378,6.0,92.0,138.0,0.0,0.0,0.0,6.0,0.0,0.44444445,0.0,0.0,0.0,0.0,74.0,1.0,1.0,1.0,9.0,5460.0,76.0,6542.0,944.0,1100.0,926.93835,11.0,124.0,110.0,8.76421,0.0,0.0,0.0,0.0,0.16666667,1.0,0.0,1.0,0.0,35.0,0.0,5.0,0.0,20.0,3826.0,48.0,5117.0,0.0,880.0,566.93805,10.0,76.0,148.0,0.033269353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,2.5,2.0,2.5,15.5,6256.0,86.0,6533.5,933.0,1090.0,440.93793,11.0,79.0,153.0,9.947729,0.0,0.0,2.0,0.0,0.454545465,0.5,0.0,0.0,0.0,44.0,3.0,5.0,2.0,0.0,3694.0,21.0,4119.0,615.0,900.0,362.93784,8.0,176.0,172.0,0.0,0.0,0.0,2.0,1.0,0.45454547,0.0,0.0,0.0,1.0,5.0,1.0,5.0,7.0,1.0,3535.0,14.0,4428.0,632.0,880.0,566.93805,9.0,118.0,114.0,24.560875,0.0,0.0,5.0,1.0,0.44444445,0.0,0.0,3.0,2.0,42.0,1.0,0.0,3.0,0.0,5643.0,116.0,4671.0,1242.0,1320.0,458.93793,9.0,154.0,126.0,8.297961,0.0,0.0,3.0,0.0,0.23529412,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1408.8623956194042
179,14.0,0.5,2.0,0.5,2.0,1159.0,2.5,1011.5,898.0,900.0,296.93777,3.5,134.0,130.0,0.7664794650000001,0.0,0.0,3.5,0.0,0.222222225,0.0,0.0,0.5,0.0,11.0,3.0,0.0,1.0,8.0,3597.0,28.0,4702.0,723.0,940.0,530.938,9.0,112.0,134.0,0.0,0.0,0.0,5.0,1.0,0.44444445,0.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,3349.0,29.0,4691.0,560.0,840.0,362.93784,9.0,96.0,144.0,0.0,0.0,0.0,9.0,0.0,0.16666667,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,12.0,4054.0,55.0,4562.0,932.0,980.0,398.93787,9.0,162.0,114.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,74.0,5.0,0.0,0.0,15.0,5713.0,62.0,8011.0,1162.0,1200.0,986.9384,13.0,120.0,102.0,8.497558999999999,0.0,0.0,0.0,0.0,0.3846154000000001,0.0,0.0,0.0,0.0,35.0,4.0,1.0,3.6666666666666665,17.666666666666668,6389.666666666668,72.66666666666667,7360.0,1066.6666666666667,1066.6666666666667,658.9381333333333,12.333333333333336,130.0,125.33333333333331,0.03331542766666667,0.0,0.0,0.6666666666666666,0.0,0.4365384700000001,0.6666666666666666,0.0,0.3333333333333333,0.0,41.0,4.0,3.0,2.5,12.0,5853.5,72.5,6187.5,773.5,1050.0,422.9379,10.5,117.0,156.0,10.03095775,2.0,0.5,2.5,0.5,0.43181818,0.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,38.0,6956.0,117.0,6699.0,1020.0,1020.0,422.9379,11.0,144.0,164.0,0.0,0.0,0.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,3.0,8.0,2.0,3056.0,9.0,3631.0,800.0,800.0,506.9380000000001,8.0,130.0,130.0,23.06135,0.0,0.0,4.0,0.0,0.6666667,0.0,0.0,4.0,0.0,42.0,1.0,0.0,1.0,3.0,6076.0,116.0,6411.0,1030.0,1420.0,494.93796,11.0,126.0,156.0,0.024658203,1.0,1.0,6.0,0.0,0.15384616,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1416.7773528981647
180,14.0,1.0,0.0,0.0,3.0,1733.0,8.0,1719.0,829.0,1020.0,338.93784,5.0,126.0,124.0,0.36657715,0.0,0.0,5.0,0.0,0.25,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,11.0,3343.0,60.0,4177.0,778.0,920.0,518.938,8.0,124.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,1.0,1.0,0.0,2421.0,4.0,2083.0,680.0,680.0,302.93777,5.0,148.0,112.0,0.0,0.0,0.0,10.0,0.0,0.33333334,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,15.0,4025.0,52.0,3661.0,900.0,900.0,350.93784,8.0,176.0,94.0,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,74.0,5.0,1.0,1.0,16.0,6086.0,61.0,6555.0,0.0,1000.0,770.93823,11.0,80.0,146.0,12.263257,0.0,0.0,4.0,0.0,0.6666667,0.0,0.0,1.0,0.0,35.0,1.0,1.0,1.0,6.0,5760.0,72.0,6300.0,723.0,920.0,602.93805,11.0,102.0,168.0,0.033315428,0.0,0.0,5.0,0.0,0.2857143,2.0,0.0,0.0,0.0,41.0,3.0,1.0,1.0,11.0,6368.0,83.0,6767.0,1160.0,1160.0,470.93796,12.0,172.0,84.0,8.098017,0.0,0.0,7.0,0.0,0.33333334,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,15.0,5239.0,77.0,6155.0,1020.0,1020.0,422.9379,11.0,170.0,154.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,3455.0,33.0,4295.0,863.0,880.0,566.93805,9.0,150.0,128.0,12.06377,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,42.0,0.0,0.5,2.5,1.5,6844.0,116.5,5852.5,1270.0,1270.0,470.937945,10.5,132.0,96.0,3.6324268,0.5,0.5,2.5,0.0,0.108333338,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1424.6923101769253
181,14.0,3.0,0.0,3.0,0.0,1574.0,1.0,1071.0,880.0,880.0,302.93777,3.0,120.0,116.0,0.7331543,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,2.0,12.0,2968.0,44.0,3293.0,860.0,860.0,446.93793,7.0,146.0,110.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,32.0,0.0,1.0,3.0,0.0,2212.0,6.0,3251.0,800.0,800.0,350.93784,7.0,82.0,130.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,27.0,3921.0,67.0,3588.0,623.0,960.0,398.93787,7.0,174.0,90.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,74.0,1.0,2.0,2.0,3.0,3612.0,39.0,4659.0,980.0,980.0,770.93823,9.0,126.0,132.0,12.49701,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,0.0,35.0,3.0,4.0,6.0,31.0,6292.0,78.0,7697.0,0.0,980.0,662.9381,13.0,144.0,114.0,-0.51433843,0.0,0.0,2.0,0.0,0.5625,1.0,0.0,0.0,0.0,41.0,2.0,0.0,2.0,27.0,7305.0,121.0,7251.0,1083.0,1160.0,470.93796,12.0,86.0,168.0,14.529713,0.0,0.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,44.0,7.0,1.0,0.0,11.0,7848.0,84.0,10783.0,1350.0,1350.0,482.93796,15.0,118.0,174.0,0.0,0.0,0.0,0.0,0.0,0.53846157,1.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,2622.0,3.0,3222.0,800.0,800.0,494.93796,7.0,126.0,132.0,31.051054,3.0,1.0,6.0,0.0,0.44444445,0.0,0.0,3.0,0.0,42.0,3.0,5.0,3.0,8.0,4819.0,46.0,5140.0,1380.0,1380.0,482.93796,10.0,174.0,108.0,25.42704,0.0,0.0,2.0,0.0,0.6666667,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1432.6072674556867
182,14.0,2.0,0.0,2.0,0.0,1754.0,3.0,1473.0,883.0,900.0,290.93777,4.0,84.0,140.0,0.93310547,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,5.0,2.0,2.0,20.0,4741.0,53.0,5457.0,957.0,1000.0,566.93805,10.0,114.0,98.0,0.0,0.0,0.0,1.0,1.0,0.5833333,0.0,0.0,0.0,0.0,32.0,2.0,0.5,3.0,1.0,2762.5,6.5,2754.0,718.5,760.0,368.93785,6.5,79.0,157.0,0.0,0.0,0.0,7.5,0.5,0.435897455,0.0,0.0,1.5,1.5,8.0,1.0,0.0,0.0,0.0,2189.0,13.0,1466.0,720.0,720.0,290.93777,4.0,74.0,74.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,74.0,6.0,1.0,1.0,9.0,5753.0,56.0,7780.0,1006.0,1200.0,1274.9387,13.0,124.0,126.0,11.23017,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,35.0,2.0,4.0,1.0,3.0,3900.0,27.0,5068.0,840.0,840.0,530.938,9.0,128.0,172.0,0.1332641,0.0,0.0,1.0,1.0,0.33333334,0.0,0.0,0.0,0.0,41.0,1.0,4.0,2.0,18.0,4218.0,32.0,5329.0,1240.0,1260.0,434.93793,10.0,176.0,94.0,2.166162,0.0,0.0,6.0,0.0,0.14285715,0.0,0.0,0.0,0.0,44.0,2.0,2.0,3.0,32.0,7069.0,111.0,6931.0,0.0,1160.0,494.93796,12.0,128.0,126.0,0.0,0.0,0.0,4.0,0.0,0.3125,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,1.0,2615.0,7.0,2090.0,680.0,680.0,398.93787,5.0,184.0,176.0,22.26941,0.0,0.0,10.0,0.0,0.125,0.0,0.0,3.0,0.0,42.0,1.0,0.0,0.0,0.0,5752.0,119.0,5611.0,1162.0,1180.0,482.93796,10.0,100.0,158.0,0.0,5.0,3.0,2.0,0.0,0.07692308,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1440.522224734447
183,14.0,2.0,1.0,3.0,3.0,1955.0,11.0,1891.0,748.0,980.0,314.9378,5.0,80.0,164.0,1.532959,0.0,0.0,3.0,0.0,0.5555555999999999,0.0,0.0,1.0,0.0,11.0,2.5,1.5,0.0,11.0,3781.0,47.5,4024.5,226.0,890.0,506.93798,8.0,145.0,113.0,0.0,1.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,32.0,1.0,3.0,2.0,1.0,2661.0,10.0,2258.0,522.0,760.0,350.93784,5.0,174.0,110.0,0.0,0.0,0.0,8.0,0.0,0.27272728,0.0,0.0,0.0,1.0,8.0,2.0,2.0,1.0,11.0,4294.0,61.0,4543.0,883.0,980.0,398.93787,9.0,168.0,82.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,74.0,3.0,3.0,1.0,7.0,4496.0,45.0,5316.0,980.0,980.0,794.93823,10.0,78.0,150.0,8.497638,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,35.0,5.0,3.0,2.0,15.0,6419.0,75.0,6587.0,960.0,960.0,626.9381,11.0,118.0,160.0,0.066630855,3.0,1.0,0.0,0.0,0.46666667,0.0,0.0,0.0,1.0,41.0,0.0,3.0,2.0,19.0,4415.0,65.0,3831.0,973.0,980.0,398.93787,8.0,106.0,160.0,6.231948,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,44.0,4.0,4.0,3.0,2.0,4483.0,24.0,4783.0,1000.0,1000.0,410.9379,9.0,176.0,122.0,0.0,0.0,0.0,2.0,0.0,0.53846157,0.0,0.0,0.0,1.0,5.0,1.0,5.0,3.0,4.0,2739.0,4.0,3303.0,800.0,800.0,494.93796,7.0,184.0,172.0,31.692354,18.0,4.0,6.0,0.0,0.4,0.0,0.0,3.0,1.0,42.0,1.0,3.0,1.0,4.0,3574.0,24.0,5044.0,1280.0,1280.0,434.93793,9.0,140.0,158.0,14.229857999999998,0.0,0.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1448.4371820132073
184,14.0,0.0,0.0,2.0,0.0,1291.0,0.0,1100.0,876.0,900.0,290.93777,4.0,98.0,142.0,1.0997313999999998,0.0,0.0,8.0,0.0,0.5,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,16.0,3716.0,51.0,4726.0,900.0,900.0,506.9380000000001,9.0,124.0,122.0,0.0,0.0,0.0,3.0,0.0,0.33333334,0.0,0.0,2.0,0.0,32.0,2.0,5.0,4.0,3.0,2861.0,3.0,2646.0,380.0,820.0,374.93787,6.0,124.0,80.0,0.0,0.0,0.0,4.0,0.0,0.54545456,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,4103.0,66.0,4021.0,1000.0,1000.0,410.9379,8.0,174.0,94.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,3.0,2.0,1.0,37.0,5163.0,62.0,6656.0,459.0,1020.0,782.93823,11.0,102.0,106.0,11.963243,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,35.0,4.0,0.0,3.0,29.0,6515.0,86.0,8418.0,1320.0,1320.0,722.9382,13.0,174.0,88.0,0.13336256,1.0,1.0,2.0,0.0,0.7,0.0,0.0,0.0,0.0,41.0,1.0,2.0,2.0,34.0,7649.0,132.0,6994.0,1180.0,1180.0,602.93805,12.0,90.0,118.0,4.265754,0.0,0.0,1.0,0.0,0.375,1.0,0.0,0.0,0.0,44.0,4.0,3.0,5.0,9.0,5701.0,46.0,5512.0,397.0,1020.0,422.9379,10.0,142.0,172.0,0.0,0.0,0.0,4.0,1.0,0.64285713,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,2348.0,0.0,2047.0,680.0,680.0,398.93787,5.0,174.0,132.0,24.627567000000006,2.0,1.0,8.0,0.0,0.09090909,0.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,9.0,6566.0,117.0,6076.0,779.0,1400.0,482.93796,11.0,120.0,146.0,6.0985107,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,1456.3521392919683
