r1_hero_id,r1_kills,r1_deaths,r1_assists,r1_denies,r1_gold,r1_lh,r1_xp,r1_health,r1_max_health,r1_max_mana,r1_level,r1_x,r1_y,r1_stuns,r1_creeps_stacked,r1_camps_stacked,r1_rune_pickups,r1_firstblood_claimed,r1_teamfight_participation,r1_towers_killed,r1_roshans_killed,r1_obs_placed,r1_sen_placed,r2_hero_id,r2_kills,r2_deaths,r2_assists,r2_denies,r2_gold,r2_lh,r2_xp,r2_health,r2_max_health,r2_max_mana,r2_level,r2_x,r2_y,r2_stuns,r2_creeps_stacked,r2_camps_stacked,r2_rune_pickups,r2_firstblood_claimed,r2_teamfight_participation,r2_towers_killed,r2_roshans_killed,r2_obs_placed,r2_sen_placed,r3_hero_id,r3_kills,r3_deaths,r3_assists,r3_denies,r3_gold,r3_lh,r3_xp,r3_health,r3_max_health,r3_max_mana,r3_level,r3_x,r3_y,r3_stuns,r3_creeps_stacked,r3_camps_stacked,r3_rune_pickups,r3_firstblood_claimed,r3_teamfight_participation,r3_towers_killed,r3_roshans_killed,r3_obs_placed,r3_sen_placed,r4_hero_id,r4_kills,r4_deaths,r4_assists,r4_denies,r4_gold,r4_lh,r4_xp,r4_health,r4_max_health,r4_max_mana,r4_level,r4_x,r4_y,r4_stuns,r4_creeps_stacked,r4_camps_stacked,r4_rune_pickups,r4_firstblood_claimed,r4_teamfight_participation,r4_towers_killed,r4_roshans_killed,r4_obs_placed,r4_sen_placed,r5_hero_id,r5_kills,r5_deaths,r5_assists,r5_denies,r5_gold,r5_lh,r5_xp,r5_health,r5_max_health,r5_max_mana,r5_level,r5_x,r5_y,r5_stuns,r5_creeps_stacked,r5_camps_stacked,r5_rune_pickups,r5_firstblood_claimed,r5_teamfight_participation,r5_towers_killed,r5_roshans_killed,r5_obs_placed,r5_sen_placed,d1_hero_id,d1_kills,d1_deaths,d1_assists,d1_denies,d1_gold,d1_lh,d1_xp,d1_health,d1_max_health,d1_max_mana,d1_level,d1_x,d1_y,d1_stuns,d1_creeps_stacked,d1_camps_stacked,d1_rune_pickups,d1_firstblood_claimed,d1_teamfight_participation,d1_towers_killed,d1_roshans_killed,d1_obs_placed,d1_sen_placed,d2_hero_id,d2_kills,d2_deaths,d2_assists,d2_denies,d2_gold,d2_lh,d2_xp,d2_health,d2_max_health,d2_max_mana,d2_level,d2_x,d2_y,d2_stuns,d2_creeps_stacked,d2_camps_stacked,d2_rune_pickups,d2_firstblood_claimed,d2_teamfight_participation,d2_towers_killed,d2_roshans_killed,d2_obs_placed,d2_sen_placed,d3_hero_id,d3_kills,d3_deaths,d3_assists,d3_denies,d3_gold,d3_lh,d3_xp,d3_health,d3_max_health,d3_max_mana,d3_level,d3_x,d3_y,d3_stuns,d3_creeps_stacked,d3_camps_stacked,d3_rune_pickups,d3_firstblood_claimed,d3_teamfight_participation,d3_towers_killed,d3_roshans_killed,d3_obs_placed,d3_sen_placed,d4_hero_id,d4_kills,d4_deaths,d4_assists,d4_denies,d4_gold,d4_lh,d4_xp,d4_health,d4_max_health,d4_max_mana,d4_level,d4_x,d4_y,d4_stuns,d4_creeps_stacked,d4_camps_stacked,d4_rune_pickups,d4_firstblood_claimed,d4_teamfight_participation,d4_towers_killed,d4_roshans_killed,d4_obs_placed,d4_sen_placed,d5_hero_id,d5_kills,d5_deaths,d5_assists,d5_denies,d5_gold,d5_lh,d5_xp,d5_health,d5_max_health,d5_max_mana,d5_level,d5_x,d5_y,d5_stuns,d5_creeps_stacked,d5_camps_stacked,d5_rune_pickups,d5_firstblood_claimed,d5_teamfight_participation,d5_towers_killed,d5_roshans_killed,d5_obs_placed,d5_sen_placed,game_mode,lobby_type,objectives_len,chat_len,game_time,match_id
30.0,4.0,3.0,4.0,0.0,4086.0,8.0,4354.0,23.0,1020.0,698.9382,9.0,160.0,78.0,32.75891,0.0,0.0,4.0,1.0,0.5,0.0,0.0,4.0,0.0,86.0,4.0,3.0,4.0,2.0,3817.0,20.0,3578.0,758.0,820.0,840.9383,7.0,144.0,136.0,22.344160000000002,5.0,2.0,6.0,0.0,0.53333336,0.0,0.0,2.0,0.0,99.0,2.0,0.0,1.0,7.0,5967.0,71.0,8486.0,1610.0,1610.0,758.93823,13.0,78.0,166.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0,21.0,2.0,3.0,6.0,5.0,5027.0,44.0,5914.0,1059.0,1060.0,650.9381,11.0,82.0,154.0,5.765339,0.0,0.0,3.0,0.0,0.34782609999999997,1.0,0.0,2.0,0.0,114.0,2.0,5.0,3.0,4.0,5897.0,67.0,7876.0,0.0,1260.0,590.93805,13.0,82.0,184.0,15.129691000000001,0.0,0.0,3.0,0.0,0.41666666,1.0,0.0,0.0,0.0,22.0,5.0,1.0,6.0,16.0,7377.0,90.0,11451.0,1480.0,1480.0,1436.9388,16.0,100.0,120.0,3.9663215,8.0,3.0,8.0,0.0,0.45833334,0.0,0.0,1.0,0.0,104.0,1.0,9.0,4.0,0.0,7094.0,82.0,7921.0,0.0,1740.0,698.9382,13.0,148.0,162.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,23.0,6.0,0.0,5.0,19.0,10424.0,136.0,14084.0,1840.0,1840.0,614.9381,18.0,86.0,156.0,26.893675,0.0,0.0,2.0,0.0,0.47619048,0.0,0.0,1.0,1.0,27.0,0.0,5.0,9.0,0.0,3739.0,5.0,3778.0,940.0,940.0,602.93805,8.0,100.0,100.0,33.691753000000006,0.0,0.0,7.0,0.0,0.36,0.0,0.0,5.0,2.0,16.0,5.0,2.0,10.0,1.0,7557.0,65.0,8017.0,1560.0,1560.0,782.93823,13.0,140.0,148.0,21.594923,29.0,4.0,7.0,0.0,0.45454547,0.0,0.0,4.0,1.0,22,7,6.524864524259609,7.338500315059862,2229.014118573639,1
30.0,2.0,4.0,5.0,0.0,4248.0,6.0,3864.0,840.0,840.0,626.9381,8.0,156.0,104.0,21.128128,0.0,0.0,7.0,0.0,0.5833333,0.0,0.0,6.0,1.0,86.0,3.0,2.0,2.0,0.0,2915.0,3.0,2760.0,800.0,800.0,816.9383,6.0,170.0,100.0,24.727291,2.0,1.0,6.0,0.0,0.35714287,0.0,0.0,4.0,3.0,99.0,4.0,2.0,1.0,5.0,7383.0,95.0,7039.0,1176.0,1610.0,746.93823,12.0,172.0,92.0,0.0,3.0,2.0,3.0,1.0,0.5555555999999999,0.0,0.0,0.0,0.0,21.0,12.0,1.0,2.0,4.0,8800.0,71.0,8096.0,1500.0,1500.0,914.93835,13.0,144.0,138.0,3.065918,0.0,0.0,6.0,1.0,0.46666667,0.0,0.0,0.0,0.0,114.0,1.0,7.0,3.0,2.0,7570.0,103.0,8468.0,1530.0,1530.0,602.93805,13.0,78.0,128.0,14.363257999999998,0.0,0.0,3.0,0.0,0.21052632,0.0,0.0,0.0,0.0,22.0,7.0,2.0,4.0,1.0,8686.0,82.0,10162.0,1420.0,1420.0,1842.9392,15.0,174.0,126.0,3.1326419999999997,0.0,0.0,5.0,0.0,0.73333335,0.0,0.0,0.0,0.0,104.0,3.0,6.0,5.0,8.0,6926.0,79.0,8109.0,1440.0,1440.0,650.9381,13.0,106.0,160.0,0.0,0.0,0.0,4.0,0.0,0.53333336,0.0,0.0,0.0,0.0,23.0,2.0,7.0,1.0,1.0,6420.0,82.0,7375.0,1580.0,1580.0,542.938,12.0,180.0,178.0,8.964483,0.0,0.0,6.0,0.0,0.1875,0.0,0.0,2.0,0.0,27.0,0.0,3.0,7.0,2.0,3684.0,12.0,3856.0,900.0,900.0,828.9383,8.0,112.0,156.0,37.324220000000004,9.0,2.0,8.0,0.0,0.4117647,0.0,0.0,4.0,1.0,16.0,1.0,5.0,2.0,1.0,6061.0,36.0,6454.0,1040.0,1220.0,852.9383,11.0,168.0,146.0,37.324482,0.0,0.0,8.0,0.0,0.25,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,2240.5634145247977,1
30.0,6.0,6.0,4.0,8.0,5744.0,19.0,6563.0,822.0,1020.0,1008.9385,11.0,132.0,104.0,16.929129,3.0,1.0,10.0,0.0,0.4347826,0.0,0.0,1.0,2.0,86.0,3.0,1.0,5.0,2.0,4414.0,16.0,4312.0,940.0,940.0,924.93835,9.0,78.0,80.0,23.094364000000002,5.0,2.0,10.0,0.0,0.44444445,0.0,0.0,4.0,1.0,99.0,0.0,8.0,2.0,2.0,5765.0,91.0,6250.0,0.0,1280.0,578.93805,11.0,154.0,98.0,0.0,0.0,0.0,3.0,0.0,0.22222222,0.0,0.0,0.0,0.0,21.0,2.0,6.0,4.0,3.0,6314.0,47.0,7426.0,1100.0,1100.0,674.9382,12.0,92.0,138.0,22.394606,0.0,0.0,6.0,0.0,0.15384616,0.0,0.0,0.0,0.0,114.0,4.0,2.0,6.0,12.0,6009.0,54.0,7922.0,1393.0,1440.0,698.9382,13.0,120.0,168.0,9.531049000000001,0.0,0.0,1.0,0.0,0.5882353,1.0,0.0,1.0,0.0,22.0,8.0,1.0,2.0,4.0,8796.0,85.0,12037.0,1311.0,1500.0,1368.9388,16.0,162.0,122.0,4.7653565,0.0,0.0,4.0,0.0,0.7692308000000001,0.0,0.0,1.0,0.0,104.0,3.0,1.0,6.0,4.0,10137.0,129.0,10049.0,1780.0,1780.0,650.9381,14.0,112.0,160.0,0.0,0.0,0.0,3.0,0.0,0.6,1.0,0.0,0.0,0.0,23.0,5.0,3.0,4.0,5.0,8842.0,86.0,11023.0,1527.0,1600.0,542.938,15.0,122.0,122.0,27.593449,0.0,0.0,2.0,0.0,0.6,1.0,0.0,2.0,0.0,27.0,2.0,6.0,2.0,1.0,3116.0,7.0,4255.0,900.0,900.0,828.9383,8.0,156.0,102.0,29.526204999999997,3.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,16.0,3.0,8.0,9.0,6.0,6117.0,32.0,6368.0,1420.0,1420.0,732.9382,11.0,122.0,152.0,49.488457000000004,0.0,0.0,10.0,0.0,0.6,0.0,0.0,5.0,4.0,22,7,6.524864524259609,7.338500315059862,2252.112710475956,1
30.0,1.0,5.0,5.0,3.0,3776.0,23.0,5231.0,0.0,920.0,482.93796,10.0,86.0,136.0,30.758361999999998,1.0,1.0,2.0,0.0,0.54545456,0.0,0.0,1.0,1.0,86.0,3.0,1.0,6.0,0.0,3922.0,6.0,4330.0,0.0,900.0,900.93835,9.0,118.0,116.0,18.195784,0.0,0.0,4.0,0.0,0.45,0.0,0.0,3.0,3.0,99.0,4.0,7.0,2.0,1.0,7778.0,80.0,7707.0,1556.0,1610.0,758.93823,13.0,92.0,174.0,0.0,0.0,0.0,6.0,0.0,0.46153846,0.0,0.0,0.0,0.0,21.0,2.0,5.0,4.0,2.0,4777.0,36.0,5781.0,599.0,1020.0,626.9381,10.0,92.0,132.0,21.859098,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,1.0,0.0,114.0,11.0,3.0,5.0,12.0,12546.0,149.0,14379.0,1920.0,1920.0,734.9382,18.0,96.0,156.0,21.794844,0.0,0.0,2.0,0.0,0.6956521999999999,1.0,0.0,0.0,0.0,22.0,7.0,3.0,6.0,2.0,9057.0,105.0,10419.0,1372.0,1515.0,1423.9388,15.0,94.0,160.0,4.600141000000001,3.0,1.0,8.0,0.0,0.59090906,0.0,0.0,0.0,0.0,104.0,9.0,2.0,4.0,1.0,10824.0,111.0,10779.0,1813.0,1840.0,794.93823,15.0,122.0,114.0,0.0,0.0,0.0,5.0,0.0,0.52,0.0,0.0,0.0,0.0,23.0,7.0,1.0,4.0,14.0,12233.0,125.0,12513.0,1142.0,1660.0,554.93805,16.0,98.0,78.0,29.8261,0.0,0.0,3.0,0.0,0.42307693,1.0,0.0,2.0,2.0,27.0,2.0,4.0,4.0,0.0,4667.0,15.0,4981.0,664.0,980.0,888.93835,9.0,174.0,118.0,18.99545,9.0,2.0,9.0,0.0,0.5,0.0,0.0,4.0,2.0,16.0,4.0,4.0,13.0,1.0,7001.0,16.0,8881.0,1420.0,1420.0,686.9382,14.0,110.0,166.0,51.088229999999996,0.0,0.0,13.0,1.0,0.60714287,1.0,0.0,1.0,0.0,22,7,6.524864524259609,7.338500315059862,2263.662006427115,1
30.0,2.0,2.0,7.0,6.0,4852.0,22.0,5675.0,880.0,880.0,924.93835,10.0,128.0,130.0,26.66015,6.0,2.0,10.0,0.0,0.47368422,0.0,0.0,4.0,0.0,86.0,2.0,1.0,6.0,2.0,3445.0,10.0,4014.0,860.0,860.0,864.93835,8.0,118.0,118.0,13.863310999999998,0.0,0.0,11.0,0.0,0.6666667,1.0,0.0,3.0,0.0,99.0,5.0,2.0,2.0,1.0,6558.0,69.0,6815.0,1323.0,1610.0,626.9381,12.0,122.0,122.0,0.0,0.0,0.0,3.0,0.0,0.6363635999999999,0.0,0.0,0.0,0.0,21.0,3.0,4.0,13.0,2.0,6223.0,22.0,7094.0,695.0,1140.0,818.9383,12.0,158.0,150.0,34.958346999999996,0.0,0.0,5.0,0.0,0.51724136,0.0,0.0,5.0,0.0,114.0,9.0,1.0,5.0,7.0,13062.0,119.0,12266.0,1263.0,1600.0,758.93823,16.0,184.0,156.0,16.696089,0.0,0.0,12.0,0.0,0.5,2.0,0.0,0.0,0.0,22.0,2.0,2.0,10.0,4.0,8533.0,105.0,10446.0,0.0,1675.0,1519.9389999999999,15.0,136.0,160.0,4.665696,0.0,0.0,11.0,0.0,0.6,1.0,0.0,0.0,0.0,104.0,1.0,4.0,13.0,11.0,7173.0,76.0,10171.0,1042.0,1780.0,782.93823,15.0,128.0,126.0,0.0,0.0,0.0,1.0,0.0,0.7368420999999999,0.0,0.0,0.0,0.0,23.0,4.0,4.0,10.0,1.0,6059.0,36.0,7833.0,0.0,1600.0,912.93835,13.0,124.0,158.0,26.927109,3.0,1.0,2.0,1.0,0.7368420999999999,0.0,0.0,0.0,0.0,27.0,1.0,3.0,9.0,9.0,4383.0,27.0,5346.0,1000.0,1000.0,912.93835,10.0,152.0,124.0,35.79126,3.0,1.0,3.0,0.0,0.5555555999999999,0.0,0.0,2.0,0.0,16.0,2.0,4.0,2.0,1.0,6726.0,47.0,7770.0,1560.0,1560.0,542.938,13.0,90.0,156.0,27.526684000000003,17.0,6.0,11.0,0.0,0.30769232,0.0,0.0,2.0,3.0,22,7,6.524864524259609,7.338500315059862,2275.211302378274,1
30.0,5.0,3.0,4.0,6.0,5064.0,18.0,5226.0,637.0,900.0,930.938375,9.5,84.0,100.0,21.3951395,0.0,0.0,5.5,0.5,0.6736111,0.0,0.0,5.0,1.0,86.0,0.0,6.0,5.0,4.0,2452.0,7.0,2624.0,246.0,760.0,542.938,6.0,138.0,94.0,21.728,0.0,0.0,2.0,0.0,0.38461540000000005,0.0,0.0,4.0,1.0,99.0,1.0,3.0,3.0,4.0,7385.0,106.0,8308.0,1368.0,1650.0,782.93823,13.0,176.0,96.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,21.0,3.0,2.0,5.0,17.0,7438.0,93.0,7384.0,1066.0,1140.0,818.9383,12.0,84.0,156.0,10.497455,0.0,0.0,6.0,0.0,0.6666667,0.0,0.0,0.0,0.0,114.0,5.0,3.0,8.0,3.0,6967.0,25.0,7782.0,0.0,1320.0,626.9381,13.0,80.0,160.0,9.031061,0.0,0.0,13.0,0.0,0.61904764,0.0,0.0,1.0,1.0,22.0,5.0,8.0,11.0,0.0,6554.0,52.0,8605.0,0.0,1240.0,1438.9388,13.0,118.0,134.0,3.6993134,0.0,0.0,4.0,1.0,0.84210527,0.0,0.0,1.0,0.0,104.0,13.0,5.0,8.0,20.0,11781.0,85.0,14899.0,1860.0,1860.0,878.93835,18.0,136.0,124.0,0.0,4.0,3.0,12.0,0.0,0.61764705,0.0,0.0,0.0,0.0,23.0,1.0,3.0,10.0,1.0,4745.0,13.0,5468.0,1300.0,1300.0,920.93835,10.0,126.0,124.0,28.526674,0.0,0.0,9.0,0.0,0.6875,0.0,0.0,0.0,0.0,27.0,2.0,4.0,7.0,10.0,3729.0,6.0,3983.0,900.0,900.0,578.93805,8.0,136.0,160.0,29.192995,0.0,0.0,3.0,0.0,0.5,0.0,0.0,5.0,12.0,16.0,3.0,3.0,6.0,0.0,6920.0,42.0,6432.0,158.0,1260.0,626.9381,11.0,96.0,124.0,19.3621,0.0,0.0,12.0,0.0,0.375,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,2286.7605983294325,1
30.0,2.0,2.0,5.0,0.0,4862.0,18.0,6478.0,1100.0,1100.0,984.9384,11.0,130.0,126.0,22.494362,9.0,2.0,6.0,0.0,0.35,1.0,0.0,2.0,1.0,86.0,6.0,1.0,9.0,1.0,4684.0,10.0,3872.0,860.0,860.0,864.93835,8.0,118.0,120.0,22.261671,2.0,1.0,5.0,1.0,0.6,1.0,0.0,3.0,2.0,99.0,2.0,4.0,3.0,1.0,5949.0,57.0,6454.0,1360.0,1360.0,626.9381,11.0,156.0,104.0,0.0,1.0,1.0,7.0,0.0,0.23809524,0.0,0.0,1.0,0.0,21.0,2.0,2.0,6.0,0.0,5035.0,34.0,7199.0,1140.0,1140.0,698.9382,12.0,170.0,98.0,30.659392999999998,0.0,0.0,3.0,1.0,0.4,0.0,0.0,1.0,0.0,114.0,1.0,7.0,2.0,1.0,5709.0,67.0,5397.0,1082.0,1120.0,446.93793,10.0,132.0,92.0,8.397978,0.0,0.0,4.0,0.0,0.1875,0.0,0.0,0.0,0.0,22.0,1.0,2.0,6.0,0.0,5109.0,33.0,6236.0,995.0,1260.0,873.93835,11.0,132.0,126.0,4.232323,0.0,0.0,10.0,0.0,0.4375,0.0,0.0,0.0,0.0,104.0,4.0,2.0,7.0,1.0,10053.0,150.0,10311.0,0.0,1880.0,794.93823,15.0,84.0,138.0,0.0,0.0,0.0,13.0,0.0,0.33333334,0.0,0.0,0.0,0.0,23.0,6.0,7.0,7.0,1.0,6755.0,22.0,7477.0,1500.0,1500.0,506.93800000000005,12.0,186.0,174.0,23.09454,0.0,0.0,2.0,0.0,0.61904764,0.0,0.0,0.0,0.0,27.0,2.0,3.0,2.0,3.0,4895.0,20.0,5919.0,252.0,1080.0,830.9383,11.0,108.0,122.0,39.10875,0.0,0.0,9.0,0.0,0.25,0.0,0.0,7.0,2.0,16.0,1.0,3.0,7.0,3.0,6350.0,42.0,6039.0,1260.0,1260.0,756.93823,11.0,180.0,174.0,39.756992,0.0,0.0,15.0,0.0,0.8,0.0,0.0,4.0,2.0,22,7,6.524864524259609,7.338500315059862,2298.3098942805914,1
30.0,4.5,3.5,5.5,3.5,5148.0,14.0,5718.0,930.0,930.0,948.938375,10.0,135.0,145.0,28.55957925,17.0,3.5,8.5,0.0,0.440229895,0.0,0.0,6.0,2.0,86.0,2.0,2.0,4.0,0.0,2673.0,3.0,2646.0,800.0,800.0,816.9383,6.0,166.0,96.0,11.763794,0.0,0.0,4.0,0.0,0.4,0.0,0.0,3.0,0.0,99.0,2.0,4.0,3.0,5.0,5662.0,48.0,5611.0,1433.0,1470.0,542.938,10.0,144.0,120.0,0.0,0.0,0.0,5.0,0.0,0.41666666,0.0,0.0,1.0,0.0,21.0,1.0,4.0,5.0,8.0,4378.0,27.0,5548.0,717.0,1040.0,638.9381,10.0,102.0,148.0,25.01079,0.0,0.0,4.0,0.0,0.27272728,0.0,0.0,4.0,0.0,114.0,3.0,3.0,5.0,26.0,11206.0,151.0,11499.0,1600.0,1600.0,758.93823,16.0,148.0,96.0,8.36462,0.0,0.0,4.0,0.0,0.6666667,1.0,0.0,0.0,0.0,22.0,5.0,6.0,3.0,5.0,8788.0,95.0,9791.0,618.0,1615.0,1495.9389999999999,14.0,154.0,128.0,5.0484247,0.0,0.0,13.0,0.0,0.33333334,0.0,0.0,0.0,0.0,104.0,0.0,6.0,3.0,2.0,5964.0,63.0,7904.0,1395.0,1400.0,626.9381,13.0,150.0,128.0,0.0,0.0,0.0,4.0,0.0,0.2,1.0,0.0,0.0,0.0,23.0,7.0,0.0,7.0,20.0,14203.0,158.0,12221.0,1450.0,1700.0,578.93805,16.0,76.0,100.0,19.462183,0.0,0.0,8.0,0.0,0.6086956,2.0,0.0,0.0,0.0,27.0,2.0,3.0,8.0,8.0,4875.0,16.0,4331.0,980.0,980.0,888.93835,9.0,116.0,116.0,46.02207,0.0,0.0,5.0,0.0,0.4347826,0.0,0.0,3.0,5.0,16.0,1.0,3.0,5.0,2.0,7236.0,84.0,9627.0,1380.0,1380.0,992.9385,14.0,124.0,72.0,18.32907,5.0,2.0,9.0,1.0,0.3,0.0,0.0,1.0,1.0,22,7,6.524864524259609,7.338500315059862,2309.8591902317503,1
30.0,1.0,8.0,4.0,1.0,3566.0,11.0,2046.0,440.0,720.0,624.9381,5.0,104.0,88.0,19.228678,3.0,1.0,4.0,0.0,0.41666666,0.0,0.0,3.0,1.0,86.0,3.0,1.0,12.0,0.0,5527.0,18.0,4915.0,860.0,860.0,996.9385,9.0,178.0,146.0,20.00556,0.0,0.0,8.0,0.0,0.88235295,0.0,0.0,7.0,0.0,99.0,5.0,7.0,4.0,6.0,7670.0,82.0,8233.0,379.0,1450.0,542.938,13.0,82.0,170.0,0.0,0.0,0.0,5.0,1.0,0.42857143,0.0,0.0,0.0,0.0,21.0,11.0,3.0,5.0,11.0,10671.0,99.0,9399.0,0.0,1320.0,842.9383,14.0,108.0,176.0,20.828363,0.0,0.0,10.0,0.0,0.64,2.0,0.0,1.0,0.0,114.0,6.0,2.0,3.0,17.0,11080.0,155.0,12067.0,0.0,1400.0,638.9381,16.0,132.0,78.0,20.761782,0.0,0.0,3.0,0.0,0.5625,0.0,0.0,0.0,0.0,22.0,13.0,4.0,5.0,10.0,10845.0,81.0,16145.0,1611.0,1620.0,1524.9389999999999,19.0,152.0,128.0,3.4985235,0.0,0.0,7.0,0.0,0.72,0.0,0.0,0.0,1.0,104.0,1.0,4.0,2.0,3.0,9308.0,135.0,9632.0,1545.0,1820.0,770.93823,14.0,122.0,144.0,0.0,0.0,0.0,8.0,0.0,0.125,1.0,0.0,0.0,0.0,23.0,5.0,2.0,7.0,3.0,8345.0,84.0,10442.0,0.0,1740.0,578.93805,15.0,128.0,174.0,26.727102000000002,0.0,0.0,7.0,0.0,0.46153846,0.0,0.0,0.0,0.0,27.0,1.0,4.0,8.0,0.0,3872.0,10.0,4224.0,940.0,940.0,852.9383,8.0,140.0,142.0,43.089473999999996,7.0,2.0,2.0,1.0,0.47368422,1.0,0.0,4.0,3.0,16.0,0.0,10.0,1.0,0.0,4437.0,48.0,5821.0,1200.0,1200.0,732.9382,10.0,166.0,166.0,12.597021,0.0,0.0,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,2321.4084861829087,1
30.0,3.5,4.0,3.5,2.5,4718.0,6.5,4608.5,0.0,860.0,900.93835,9.0,143.0,101.0,23.978157500000002,0.0,0.0,5.0,0.5,0.46666668,0.0,0.0,6.5,2.5,86.0,2.0,3.0,3.0,0.0,3354.0,11.0,4343.0,900.0,900.0,650.9381,9.0,84.0,140.0,11.827575999999999,0.0,0.0,7.0,0.0,0.8333333,0.0,0.0,4.0,4.0,99.0,5.0,8.0,3.0,4.0,6787.0,53.0,6648.0,1097.0,1280.0,698.9382,11.0,78.0,130.0,0.0,3.0,1.0,5.0,0.0,0.44444445,0.0,0.0,0.0,0.0,21.0,5.0,2.0,3.0,7.0,9042.0,110.0,9612.0,0.0,1320.0,962.9384,14.0,138.0,88.0,15.795997,0.0,0.0,5.0,0.0,0.33333334,1.0,0.0,0.0,0.0,114.0,3.0,6.0,6.0,11.0,7219.0,82.0,8361.0,1710.0,1710.0,590.93805,13.0,102.0,104.0,16.096281,0.0,0.0,1.0,1.0,0.40909090000000004,0.0,0.0,0.0,0.0,22.0,8.0,0.0,3.5,3.5,8849.0,80.0,11363.5,1428.5,1467.5,1580.4389999999999,15.5,161.0,121.0,2.29476015,1.5,0.5,7.5,0.0,0.5900000000000001,0.0,0.0,0.0,0.0,104.0,3.0,3.0,3.0,0.5,10080.0,162.0,12054.0,910.0,1800.0,842.9383,16.0,149.0,105.0,0.0,20.5,5.5,8.0,0.0,0.25714286,0.0,0.0,0.0,0.0,23.0,3.0,1.0,8.0,6.0,6611.0,24.0,6537.0,544.0,1340.0,470.93796,11.0,162.0,120.0,21.461666,2.0,1.0,5.0,0.0,0.6111111,3.0,0.0,0.0,1.0,27.0,1.0,8.0,5.0,2.0,3435.0,7.0,4116.0,940.0,940.0,602.93805,8.0,156.0,154.0,33.125240000000005,3.0,1.0,3.0,0.0,0.375,0.0,0.0,6.0,4.0,16.0,1.0,6.0,10.0,1.0,5243.0,21.0,7136.0,1500.0,1500.0,518.938,12.0,142.0,78.0,33.091953000000004,2.0,1.0,2.0,0.0,0.44,0.0,0.0,2.0,2.0,22,7,6.524864524259609,7.338500315059862,2332.9577821340677,1
30.0,5.0,5.0,2.0,0.0,5131.0,15.0,4442.0,880.0,880.0,662.9381,9.0,78.0,82.0,29.292799,0.0,0.0,2.0,0.0,0.6363635999999999,0.0,0.0,4.0,1.0,86.0,0.0,6.0,1.0,7.0,2283.0,8.0,2621.0,800.0,800.0,566.93805,6.0,72.0,78.0,12.418716,7.0,2.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,99.0,9.0,4.0,3.0,1.0,9065.0,94.0,8731.0,0.0,1785.0,741.93823,13.0,170.0,130.0,0.0,0.0,0.0,3.0,1.0,0.8,0.0,0.0,0.0,0.0,21.0,5.0,2.0,6.0,6.0,8228.0,82.0,7560.0,738.0,1180.0,866.93835,12.0,114.0,156.0,18.52867,0.0,0.0,2.0,0.0,0.5263158,2.0,0.0,0.0,0.0,114.0,1.0,3.0,6.0,11.0,7946.0,100.0,8274.0,912.0,1320.0,626.9381,13.0,96.0,104.0,11.93045,0.0,0.0,2.0,0.0,0.4117647,1.0,0.0,0.0,0.0,22.0,6.0,3.0,8.0,2.0,6937.0,56.0,7211.0,1260.0,1260.0,1224.9387,12.0,112.0,144.0,2.9659846,0.0,0.0,7.0,0.0,0.7,0.0,0.0,3.0,1.0,104.0,0.0,3.0,9.0,0.0,7260.0,85.0,7379.0,1526.0,1540.0,722.9382,12.0,122.0,100.0,0.0,11.0,4.0,2.0,0.0,0.45,0.0,0.0,0.0,0.0,23.0,4.0,4.0,1.0,4.0,7565.0,93.0,5206.0,1300.0,1300.0,470.93796,10.0,122.0,164.0,26.393722999999998,0.0,0.0,5.0,0.0,0.5555555999999999,0.0,0.0,0.0,0.0,27.0,1.0,4.0,1.0,4.0,2938.0,9.0,4052.0,900.0,900.0,804.9383,8.0,174.0,110.0,27.160053,0.0,0.0,1.0,0.0,0.25,0.0,0.0,7.0,4.0,16.0,1.0,7.0,5.0,4.0,7638.0,63.0,8770.0,1360.0,1360.0,542.938,13.0,102.0,104.0,36.991066,0.0,0.0,7.0,0.0,0.29411766,1.0,0.0,0.0,1.0,22,7,6.524864524259609,7.338500315059862,2344.5070780852266,1
